# OpenSignals Text File Format. Version 1
# {"EC:1B:BD:62:D1:5E": {"position": 0, "device": "bitalino_rev", "device name": "EC:1B:BD:62:D1:5E", "device connection": "BTHEC:1B:BD:62:D1:5E", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10, 10, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2023-12-5", "time": "18:43:48.642", "channels": [2, 3, 5], "sensor": ["ECGBIT", "EDABITREV", "ACCBITREV"], "label": ["A2", "A3", "A5"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A2", "A3", "A5"], "special": [{}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	466	277	598	
1	0	0	0	0	474	277	597	
2	0	0	0	0	475	277	598	
3	0	0	0	0	481	277	596	
4	0	0	0	0	486	277	598	
5	0	0	0	0	489	277	598	
6	0	0	0	0	493	277	599	
7	0	0	0	0	498	276	598	
8	0	0	0	0	503	276	598	
9	0	0	0	0	500	276	598	
10	0	0	0	0	503	276	597	
11	0	0	0	0	504	276	597	
12	0	0	0	0	506	276	597	
13	0	0	0	0	504	276	598	
14	0	0	0	0	515	276	599	
15	0	0	0	0	514	276	598	
0	0	0	0	0	516	276	597	
1	0	0	0	0	508	276	597	
2	0	0	0	0	512	276	599	
3	0	0	0	0	514	276	597	
4	0	0	0	0	511	276	597	
5	0	0	0	0	513	276	598	
6	0	0	0	0	513	275	599	
7	0	0	0	0	513	276	597	
8	0	0	0	0	515	276	598	
9	0	0	0	0	515	276	598	
10	0	0	0	0	515	276	599	
11	0	0	0	0	517	275	598	
12	0	0	0	0	516	275	597	
13	0	0	0	0	513	275	597	
14	0	0	0	0	517	275	597	
15	0	0	0	0	514	275	597	
0	0	0	0	0	513	275	597	
1	0	0	0	0	511	275	597	
2	0	0	0	0	517	275	598	
3	0	0	0	0	516	275	598	
4	0	0	0	0	515	275	597	
5	0	0	0	0	512	275	597	
6	0	0	0	0	519	275	598	
7	0	0	0	0	513	275	597	
8	0	0	0	0	518	275	596	
9	0	0	0	0	518	275	597	
10	0	0	0	0	513	275	596	
11	0	0	0	0	514	275	597	
12	0	0	0	0	519	275	597	
13	0	0	0	0	524	275	597	
14	0	0	0	0	521	275	599	
15	0	0	0	0	527	275	597	
0	0	0	0	0	516	275	597	
1	0	0	0	0	527	275	598	
2	0	0	0	0	520	275	597	
3	0	0	0	0	514	275	597	
4	0	0	0	0	506	275	597	
5	0	0	0	0	503	275	596	
6	0	0	0	0	502	275	596	
7	0	0	0	0	510	275	597	
8	0	0	0	0	509	275	597	
9	0	0	0	0	523	274	596	
10	0	0	0	0	549	275	597	
11	0	0	0	0	580	275	596	
12	0	0	0	0	647	274	596	
13	0	0	0	0	521	274	597	
14	0	0	0	0	481	274	597	
15	0	0	0	0	473	274	597	
0	0	0	0	0	494	274	597	
1	0	0	0	0	497	274	598	
2	0	0	0	0	504	274	598	
3	0	0	0	0	496	274	598	
4	0	0	0	0	504	274	596	
5	0	0	0	0	504	274	596	
6	0	0	0	0	504	274	596	
7	0	0	0	0	514	274	596	
8	0	0	0	0	511	274	596	
9	0	0	0	0	508	274	596	
10	0	0	0	0	521	274	597	
11	0	0	0	0	516	274	596	
12	0	0	0	0	522	274	596	
13	0	0	0	0	519	274	596	
14	0	0	0	0	526	274	596	
15	0	0	0	0	529	274	597	
0	0	0	0	0	532	274	597	
1	0	0	0	0	535	274	595	
2	0	0	0	0	542	273	597	
3	0	0	0	0	547	274	598	
4	0	0	0	0	552	273	597	
5	0	0	0	0	550	273	595	
6	0	0	0	0	549	273	597	
7	0	0	0	0	546	273	596	
8	0	0	0	0	524	273	596	
9	0	0	0	0	507	273	596	
10	0	0	0	0	487	273	597	
11	0	0	0	0	472	273	596	
12	0	0	0	0	464	273	595	
13	0	0	0	0	461	273	595	
14	0	0	0	0	466	273	597	
15	0	0	0	0	461	273	596	
0	0	0	0	0	472	273	596	
1	0	0	0	0	476	273	597	
2	0	0	0	0	479	273	597	
3	0	0	0	0	487	273	596	
4	0	0	0	0	492	273	595	
5	0	0	0	0	492	272	597	
6	0	0	0	0	492	272	597	
7	0	0	0	0	502	272	598	
8	0	0	0	0	500	272	596	
9	0	0	0	0	506	272	596	
10	0	0	0	0	504	272	597	
11	0	0	0	0	502	272	597	
12	0	0	0	0	508	272	596	
13	0	0	0	0	506	272	595	
14	0	0	0	0	506	272	597	
15	0	0	0	0	510	272	598	
0	0	0	0	0	509	272	597	
1	0	0	0	0	509	272	596	
2	0	0	0	0	512	272	597	
3	0	0	0	0	511	272	598	
4	0	0	0	0	514	272	596	
5	0	0	0	0	511	272	597	
6	0	0	0	0	512	272	598	
7	0	0	0	0	515	272	596	
8	0	0	0	0	514	272	596	
9	0	0	0	0	516	272	596	
10	0	0	0	0	514	271	598	
11	0	0	0	0	513	271	596	
12	0	0	0	0	513	272	596	
13	0	0	0	0	513	271	595	
14	0	0	0	0	515	271	596	
15	0	0	0	0	512	271	597	
0	0	0	0	0	513	271	597	
1	0	0	0	0	510	271	596	
2	0	0	0	0	513	271	597	
3	0	0	0	0	518	271	597	
4	0	0	0	0	519	271	596	
5	0	0	0	0	512	271	595	
6	0	0	0	0	519	271	597	
7	0	0	0	0	520	271	598	
8	0	0	0	0	514	271	596	
9	0	0	0	0	523	271	596	
10	0	0	0	0	527	271	597	
11	0	0	0	0	528	271	596	
12	0	0	0	0	519	271	596	
13	0	0	0	0	529	271	595	
14	0	0	0	0	535	271	596	
15	0	0	0	0	519	271	598	
0	0	0	0	0	512	271	596	
1	0	0	0	0	501	271	597	
2	0	0	0	0	510	271	597	
3	0	0	0	0	506	271	596	
4	0	0	0	0	512	271	596	
5	0	0	0	0	519	271	596	
6	0	0	0	0	548	271	597	
7	0	0	0	0	579	271	596	
8	0	0	0	0	647	271	598	
9	0	0	0	0	542	271	596	
10	0	0	0	0	493	271	597	
